Clip Gauge Length (mm)	Force (kN)
40.14236588	23.340734
40.14242212	23.347214
40.14252048	23.363052
40.14250912	23.361771
40.1425476	23.375494
40.1427128	23.381538
40.14279132	23.382874
40.14287828	23.393991
40.14294716	23.401991
40.14291952	23.409513
40.14291776	23.408115
40.14307696	23.417145
40.14317684	23.415478
40.14327016	23.423979
40.14327084	23.437763
40.1433576	23.441471
40.14344324	23.4501
40.14349544	23.451162
40.14346108	23.460241
40.14351808	23.466785
40.14352892	23.469025
40.14368472	23.480156
40.14365264	23.481007
40.143674	23.492161
40.1437638	23.491344
40.14376368	23.497841
40.14393028	23.495024
40.14385316	23.506277
40.14389052	23.514561
40.14393032	23.511591
40.14407204	23.518715
40.1440094	23.521673
40.14412676	23.534302
40.14411624	23.534079
40.1441964	23.540234
40.14425976	23.539494
40.14433596	23.546352
40.14426992	23.549889
40.14438612	23.561594
40.14439508	23.567736
40.14450488	23.575048
40.14457136	23.581327
40.14468004	23.585972
40.14470696	23.585909
40.14467424	23.598757
40.14482908	23.607796
40.1448626	23.618
40.1448648	23.617872
40.14506796	23.631901
40.14500304	23.626007
40.14508	23.636127
40.1452144	23.638367
40.1452132	23.653915
40.1452986	23.659224
40.14531444	23.663719
40.14543108	23.675787
40.14545264	23.673418
40.14550428	23.681839
40.14546976	23.680422
40.14567968	23.693111
40.1457426	23.698376
40.14579304	23.708309
40.14562792	23.712679
40.14579696	23.721127
40.14580836	23.711012
40.14593112	23.716722
40.14585276	23.727798
40.14600168	23.734089
40.14597144	23.741854
40.14606976	23.743536
40.14611364	23.749926
40.14615448	23.758001
40.1462934	23.767086
40.14633796	23.772194
40.14630948	23.770872
40.1464232	23.771673
40.1464142	23.77643
40.14644204	23.786905
40.14648568	23.798607
40.14653112	23.806673
40.14661712	23.804823
40.14662988	23.817331
40.14674748	23.819782
40.14680656	23.822191
40.14693196	23.834578
40.1470324	23.840115
40.147012	23.848925
40.14707036	23.846657
40.14710128	23.854824
40.14711972	23.860027
40.14720448	23.865042
40.1472006	23.86249
40.14715212	23.877409
40.14732612	23.880672
40.14733064	23.883245
40.14736848	23.886677
40.14747492	23.8899
40.14758496	23.898489
40.14764824	23.907246
40.14770904	23.911667
40.14769572	23.915901
40.147679	23.919722
40.14776752	23.926022
40.14787728	23.932123
40.14788784	23.929659
40.14789656	23.937189
40.14798204	23.953056
40.14804752	23.952536
40.14811304	23.958473
40.14823172	23.960287
40.14829912	23.97452
40.1483588	23.97905
40.14825476	23.983892
40.14838516	23.983423
40.14845804	23.999853
40.14845164	23.991655
40.148482	23.998302
40.14850692	24.006382
40.14862228	24.016682
40.14869076	24.026642
40.14875624	24.034307
40.14874348	24.033955
40.14889472	24.033447
40.1488434	24.046097
40.14897472	24.059921
40.14896656	24.059399
40.14901084	24.070192
40.14911484	24.067194
40.14920684	24.083099
40.14926136	24.084414
40.14925708	24.089386
40.1493496	24.093166
40.14936728	24.101837
40.1495184	24.11039
40.1495472	24.113482
40.14962204	24.122538
40.14965964	24.127539
40.14973376	24.133339
40.14972472	24.137709
40.14989876	24.138445
40.14975052	24.153902
40.14991072	24.154358
40.14991328	24.159204
40.15010228	24.158482
40.1500888	24.16305
40.15005832	24.171726
40.15023796	24.178341
40.15023112	24.189203
40.15034664	24.193258
40.15029612	24.203182
40.15038352	24.20676
40.1505042	24.209156
40.15058908	24.219507
40.15055624	24.23134
40.1505956	24.232092
40.150673	24.240641
40.15080108	24.245028
40.15089148	24.253115
40.15086248	24.256601
40.150907	24.266317
40.15105688	24.280029
40.15111404	24.280109
40.15104764	24.282248
40.1511438	24.290762
40.15121204	24.288345
40.15117448	24.286865
40.15126904	24.294912
40.15127016	24.303953
40.15133076	24.307556
40.15123308	24.314165
40.15133328	24.314219
40.15143348	24.322884
40.15142136	24.325024
40.15161592	24.331177
40.151622	24.329708
40.15154212	24.340052
40.15165056	24.336851
40.15163712	24.3487
40.15172208	24.343035
40.15165636	24.343489
40.1517576	24.345324
40.15176128	24.352047
40.15181856	24.358158
40.15184432	24.356455
40.15177016	24.36694
40.15199944	24.37302
40.15193776	24.377745
40.15203884	24.38768
40.15223272	24.384453
40.15209032	24.397316
40.15214044	24.408257
40.15226972	24.406166
40.15223072	24.412348
40.1523584	24.417307
40.15241656	24.428936
40.15256716	24.431591
40.15245592	24.444756
40.152618	24.447645
40.15275456	24.463345
40.15284376	24.471884
40.15281104	24.470739
40.1529306	24.481089
40.15300912	24.487244
40.15303708	24.48876
40.15310812	24.498558
40.15316536	24.509024
40.15320084	24.507734
40.153304	24.514978
40.1533736	24.517584
40.15335188	24.53422
40.15342412	24.539101
40.153535	24.543381
40.15349272	24.546787
40.15355284	24.546492
40.15358116	24.543188
40.1536474	24.552031
40.15368944	24.560501
40.15373736	24.566084
40.15373884	24.568727
40.1537758	24.572744
40.15386344	24.575399
40.15388308	24.589249
40.153925	24.58799
40.15399408	24.589237
40.15398876	24.589956
40.15414628	24.596531
40.15401916	24.608217
40.1541042	24.607092
40.15419448	24.599882
40.15411768	24.613358
40.1541302	24.618036
40.15428484	24.622471
40.15426904	24.635714
40.15427048	24.636017
40.1544606	24.64122
40.1545014	24.640207
40.1544922	24.639997
40.1545556	24.66086
40.15469592	24.65634
40.15476468	24.672712
40.15464872	24.665335
40.15460428	24.680319
40.15486772	24.686296
40.15487496	24.685509
40.15482904	24.688683
40.15493288	24.700468
40.1549462	24.698156
40.15497988	24.70463
40.15504028	24.709814
40.15510592	24.724848
40.15531052	24.723326
40.1551828	24.734282
40.15532044	24.73645
40.15536372	24.741398
40.15551412	24.746727
40.15544608	24.764322
40.15559236	24.765579
40.15574816	24.776991
40.15574936	24.778393
40.15579384	24.784863
40.15581376	24.789265
40.15594196	24.799717
40.15608656	24.79702
40.15609696	24.812977
40.15616904	24.820452
40.15612484	24.8228
40.1562224	24.825483
40.15629664	24.839563
40.15638936	24.840195
40.15634664	24.843346
40.156454	24.854734
40.1564206	24.850574
40.15650232	24.864853
40.15651252	24.863279
40.15670296	24.871809
40.15679184	24.874969
40.15673404	24.885817
40.15677624	24.887169
40.1567886	24.898006
40.15691104	24.894827
40.1569508	24.908255
40.1569852	24.906313
40.15705152	24.918362
40.15708284	24.920542
40.157269	24.933727
40.1572428	24.947403
40.15733824	24.949371
40.1574536	24.950285
40.157432	24.959923
40.15760112	24.962725
40.15764208	24.978209
40.15772116	24.979536
40.15763936	24.988237
40.15769836	24.994963
40.15776276	25.005508
40.1578868	25.011301
40.15799628	25.018299
40.15804252	25.008503
40.15807164	25.030243
40.1581316	25.03388
40.15808752	25.032883
40.1581832	25.045053
40.15840432	25.046204
40.158372	25.061031
40.1582836	25.057421
40.15843564	25.064127
40.15854428	25.074644
40.15857508	25.081175
40.15860644	25.084602
40.158699	25.101086
40.1587542	25.103567
40.15870632	25.103569
40.15885836	25.110981
40.15884208	25.110037
40.1587852	25.111244
40.15905296	25.121267
40.15891148	25.130543
40.1590368	25.133083
40.15905572	25.144508
40.15923288	25.152866
40.15917332	25.154659
40.1593654	25.156303
40.1592666	25.161434
40.15940936	25.181225
40.15949044	25.177519
40.15946704	25.19573
40.15954744	25.190195
40.1596338	25.195602
40.15972056	25.200336
40.15976584	25.207748
40.15976036	25.201157
40.15980468	25.221853
40.15993372	25.216761
40.16000124	25.232363
40.15993276	25.239738
40.16002088	25.246035
40.16018164	25.24305
40.16013032	25.25408
40.16026148	25.2644
40.16037632	25.262419
40.16041092	25.268967
40.16052428	25.280577
40.16058768	25.283363
40.16063132	25.287113
40.16069416	25.29253
40.16082736	25.305887
40.16075772	25.31365
40.16088232	25.313772
40.16087196	25.326752
40.16094008	25.329741
40.16091456	25.327312
40.16099676	25.341303
40.16116924	25.348307
40.16115876	25.352188
40.16137064	25.349131
40.16138624	25.365166
40.16136392	25.367527
40.16144876	25.374889
40.16160752	25.380846
40.1616276	25.386152
40.16168136	25.38995
40.16167072	25.399746
40.16177688	25.399073
40.1619236	25.413153
40.1620538	25.418961
40.16193396	25.429268
40.16208016	25.433924
40.16200456	25.431139
40.16210748	25.447664
40.16205544	25.447617
40.1621862	25.445435
40.1623856	25.449974
40.16230208	25.462591
40.16235532	25.469578
40.16232804	25.474981
40.16235796	25.478018
40.16238124	25.478821
40.16247368	25.484417
40.16259356	25.496216
40.16270544	25.493286
40.16272712	25.501795
40.16275224	25.511045
40.16277456	25.520889
40.16276696	25.519154
40.16291408	25.528473
40.1630342	25.537788
40.1630082	25.534412
40.16313776	25.535854
40.16316564	25.548754
40.16315436	25.55159
40.16325756	25.567936
40.1632456	25.568464
40.1632956	25.572231
40.16334412	25.573988
40.16348396	25.576223
40.16347036	25.582657
40.16355204	25.581903
40.16359124	25.581341
40.16372028	25.600645
40.16370608	25.606293
40.16371852	25.613592
40.16379956	25.609837
40.16393828	25.612915
40.16393124	25.618492
40.1639406	25.627048
40.16405252	25.63571
40.16403716	25.64201
40.16416052	25.645054
40.16420968	25.650719
40.16427176	25.660479
40.16414608	25.659275
40.16439536	25.669645
40.1644128	25.680304
40.1644298	25.683126
40.16449332	25.687998
40.16456668	25.706261
40.16459912	25.694664
40.16465564	25.705006
40.16472828	25.708668
40.1648444	25.719431
40.16475496	25.718603
40.16496876	25.738708
40.16501108	25.734348
40.16493644	25.745308
40.16507456	25.747349
40.16509824	25.764091
40.16509708	25.755913
40.165268	25.764614
40.16532688	25.768478
40.165355	25.77566
40.16547256	25.777222
40.16550776	25.787029
40.16552952	25.793364
40.16552704	25.800777
40.16567524	25.806602
40.16566156	25.820969
40.16582	25.822206
40.16591996	25.829466
40.16594852	25.835377
40.16597492	25.841347
40.1660144	25.847996
40.16607208	25.853355
40.16616552	25.857302
40.16619288	25.869358
40.16622004	25.876657
40.16616616	25.877163
40.16629216	25.882401
40.16634296	25.886374
40.1664318	25.887884
40.16643084	25.894928
40.16653308	25.904087
40.1664836	25.903439
40.16651968	25.899982
40.16665324	25.901791
40.16673616	25.926233
40.16679992	25.926018
40.16677196	25.928614
40.16677336	25.93775
40.16688944	25.941891
40.16694468	25.946699
40.16683956	25.950163
40.16695576	25.968281
40.16699364	25.975962
40.16722188	25.963768
40.16719504	25.987207
40.1672412	25.9856
40.16730648	25.990332
40.16730652	26.002401
40.1673952	26.002295
40.1673798	26.010899
40.16751348	26.019487
40.16757888	26.033186
40.1675576	26.041935
40.16769192	26.04603
40.16772872	26.043936
40.1677902	26.05945
40.16776956	26.055655
40.1680304	26.05537
40.16797204	26.068056
40.1680048	26.069147
40.16809956	26.082701
40.16816332	26.074551
40.16823896	26.078735
40.16818492	26.092613
40.16833904	26.099489
40.16828748	26.102743
40.16838712	26.10803
40.16845156	26.116734
40.16856864	26.117842
40.168545	26.127022
40.16866596	26.130709
40.16870592	26.135748
40.16871852	26.139076
40.16880104	26.152117
40.1688372	26.163084
40.16896236	26.166508
40.16895752	26.178993
40.16913856	26.171225
40.16909812	26.19235
40.16924388	26.196205
40.16931016	26.210382
40.16932744	26.213564
40.16936596	26.215336
40.16937084	26.222355
40.16953704	26.231668
40.16950964	26.246258
40.16949656	26.244247
40.16960928	26.256004
40.16958268	26.257242
40.1697072	26.26045
40.16975956	26.260916
40.16975948	26.285162
40.16982552	26.28421
40.16999396	26.301262
40.169985	26.302267
40.17001876	26.305061
40.17009008	26.311087
40.17009032	26.312347
40.17021988	26.322336
40.17022012	26.329313
40.17033236	26.337721
40.17038556	26.342129
40.1705096	26.356503
40.17048912	26.355082
40.17064024	26.3582
40.17059508	26.37011
40.17062432	26.37632
40.17072084	26.37607
40.17084628	26.38699
40.17078524	26.394039
40.17097792	26.39813
40.17096864	26.406849
40.17109564	26.402685
40.1710842	26.419882
40.17109176	26.421581
40.17113688	26.430759
40.17124436	26.432381
40.17122792	26.433407
40.1712718	26.445904
40.17142588	26.446415
40.1714846	26.458538
40.1715322	26.467812
40.1716912	26.465847
40.17157784	26.474274
40.17171244	26.478085
40.17166536	26.490749
40.17177088	26.491758
40.17186636	26.498611
40.17195492	26.511772
40.1719586	26.514809
40.17200352	26.517502
40.17215188	26.523584
40.1721232	26.527199
40.1721882	26.536449
40.17230392	26.538332
40.17227528	26.542559
40.17237608	26.549637
40.17239196	26.55883
40.17242504	26.558992
40.17254268	26.565454
40.17257012	26.578039
40.1726882	26.584427
40.172687	26.590769
40.17264964	26.592274
40.17283976	26.592484
40.17293032	26.605549
40.17298396	26.606617
40.1730762	26.608377
40.1730448	26.613783
40.17301616	26.629274
40.17317608	26.630156
40.17325508	26.638369
40.17325776	26.640966
40.17330732	26.651609
40.17345688	26.652426
40.1735138	26.663725
40.17351544	26.666937
40.1735668	26.668175
40.17360116	26.677908
40.17355452	26.675735
40.17358724	26.683176
40.1735976	26.688641
40.17374688	26.686687
40.17366192	26.697012
40.17375912	26.700142
40.17380664	26.704248
40.17395972	26.711067
40.17397416	26.71867
40.1739982	26.722376
40.17412388	26.722641
40.17410284	26.730476
40.17415584	26.741064
40.17416588	26.74198
40.17412808	26.743437
40.17422376	26.753645
40.1743738	26.767138
40.17444488	26.769562
40.17460012	26.774187
40.17458068	26.788448
40.17472388	26.800068
40.17470436	26.802721
40.17475372	26.799595
40.17475068	26.815619
40.17483384	26.824949
40.1750282	26.819025
40.17497816	26.837061
40.1750324	26.842577
40.1750944	26.842653
40.17517492	26.855335
40.17529552	26.860893
40.17529728	26.861071
40.17543712	26.872442
40.17546668	26.885098
40.17550556	26.885462
40.17563664	26.887415
40.17561224	26.89179
40.1756768	26.901279
40.17582848	26.920008
40.17584204	26.924932
40.17582896	26.926367
40.1759474	26.939022
40.1761148	26.944418
40.17608416	26.950335
40.1761972	26.949539
40.17620444	26.962263
40.17629104	26.964556
40.17632868	26.967327
40.17631424	26.971252
40.17631856	26.978014
40.17638472	26.99127
40.17655588	26.992296
40.17654188	26.994635
40.17657816	27.00238
40.17661	27.008884
40.17667532	27.015549
40.17676112	27.007925
40.17678748	27.019295
40.17688812	27.026855
40.17687384	27.035727
40.17690464	27.047577
40.1770228	27.041508
40.17716532	27.049681
40.17715756	27.050753
40.17713976	27.064217
40.17718084	27.059931
40.17728504	27.06963
40.17730356	27.08651
40.17750544	27.081612
40.17747628	27.083738
40.1775326	27.09683
40.17764748	27.103151
40.17771672	27.116318
40.17767196	27.11216
40.17774172	27.120266
40.17785264	27.129025
40.17783464	27.129543
40.17794452	27.13653
40.17799264	27.138571
40.1780714	27.145216
40.178081	27.15999
40.17819084	27.166801
40.17828764	27.177591
40.1783692	27.176994
40.17838964	27.188023
40.17846036	27.183832
40.17850104	27.199121
40.17870752	27.206448
40.17870056	27.212616
40.17868012	27.214336
40.17874552	27.221087
40.17879464	27.224869
40.17879508	27.228546
40.178937	27.23502
40.17891688	27.237438
40.17904588	27.25486
40.17905416	27.25185
40.1791036	27.260702
40.1791368	27.270096
40.17915164	27.27136
40.17918892	27.275768
40.1792792	27.276337
40.17937536	27.283966
40.1794002	27.297523
40.17942756	27.300934
40.17955724	27.300852
40.17960592	27.306328
40.1795786	27.315886
40.17960704	27.321196
40.17975688	27.32744
40.17990304	27.328037
40.1798236	27.337326
40.179863	27.331247
40.17995316	27.347502
40.17999584	27.347267
40.17999456	27.352993
40.18012892	27.357325
40.1801338	27.373743
40.18022536	27.368469
40.18023784	27.380589
40.18023204	27.377523
40.18028812	27.386904
40.18029948	27.390591
40.18038216	27.394979
40.18044124	27.397095
40.18052544	27.405203
40.18047628	27.404253
40.18059864	27.4181
40.18064448	27.412237
40.18067052	27.420006
40.180716	27.431982
40.1808106	27.437853
40.18083692	27.443502
40.18096524	27.452133
40.18093116	27.454985
40.18102176	27.465242
40.18109336	27.461874
40.18118976	27.465271
40.18114464	27.479027
40.18120664	27.493118
40.18136516	27.49229
40.18139032	27.502628
40.181487	27.509743
40.1813966	27.508972
40.18158156	27.523195
40.18166748	27.522833
40.18163352	27.52928
40.18178096	27.531845
40.18186304	27.540083
40.1818594	27.546629
40.1818672	27.555344
40.18189744	27.56213
40.18207588	27.556622
40.18214412	27.571585
40.18211552	27.584064
40.18218628	27.580717
40.18222856	27.584877
40.18227024	27.593815
40.18243872	27.603392
40.18246832	27.6101
40.1825032	27.618065
40.18243836	27.625719
40.18272272	27.626652
40.18263404	27.635586
40.18273712	27.630177
40.18284272	27.638212
40.18281908	27.647821
40.18285324	27.652304
40.18290984	27.657446
40.18296484	27.659599
40.18303444	27.66943
40.18309684	27.670673
40.18309656	27.678062
40.18311868	27.67996
40.18325772	27.685684
40.18330488	27.696037
40.1832684	27.70484
40.1833798	27.700758
40.18331284	27.719486
40.18353812	27.722242
40.18360196	27.727398
40.1835774	27.728224
40.18373616	27.746819
40.18372272	27.745201
40.18378368	27.758303
40.18392052	27.758982
40.18400688	27.764503
40.18398136	27.760059
40.18408064	27.776218
40.18406828	27.786005
40.18416996	27.790789
40.18421104	27.796005
40.18439448	27.801395
40.18437408	27.808887
40.18442848	27.817818
40.18462372	27.820242
40.18450392	27.821424
40.18455604	27.823156
40.18468652	27.834356
40.18473572	27.835947
40.1847432	27.840101
40.18485152	27.853281
40.18501144	27.867252
40.18499036	27.867224
40.18490316	27.873459
40.18504768	27.882936
40.18517492	27.884809
40.18517096	27.886469
40.1853024	27.896404
40.18526764	27.904102
40.1853826	27.918974
40.1853674	27.921539
40.1855652	27.93549
40.18554772	27.933998
40.18552916	27.939104
40.1857314	27.943933
40.1856962	27.955566
40.18571196	27.951994
40.18578908	27.958879
40.18595472	27.968933
40.18592244	27.977692
40.1860956	27.980917
40.18597188	27.982845
40.1860788	27.98918
40.18621576	27.995039
40.1860398	27.996944
40.18609976	28.005955
40.18624096	28.007246
40.18634948	28.009014
40.186296	28.022154
40.18637856	28.026537
40.18650228	28.024452
40.18655756	28.03215
40.18655196	28.038668
40.1865884	28.041391
40.18673012	28.054829
40.18675892	28.049612
40.18679216	28.061153
40.18686724	28.064211
40.1871208	28.068104
40.18712588	28.075884
40.18711656	28.08119
40.18714372	28.083281
40.18721784	28.095963
40.18732528	28.097916
40.18751044	28.105513
40.1875448	28.114183
40.18762424	28.124109
40.18752224	28.126232
40.18767076	28.13196
40.18770892	28.139786
40.18774636	28.151499
40.18789728	28.15077
40.18787584	28.155527
40.1879426	28.164211
40.18803272	28.165371
40.18808688	28.174751
40.18811392	28.175797
40.18822472	28.184969
40.1881508	28.186224
40.1883428	28.200228
40.18833056	28.191238
40.18824776	28.196232
40.18841048	28.219065
40.18847484	28.20952
40.18857216	28.221561
40.18861172	28.225327
40.1886224	28.232376
40.1887034	28.236061
40.18867964	28.246328
40.18887616	28.247358
40.18896828	28.256351
40.18896072	28.261557
40.189026	28.258503
40.18908376	28.274632
40.1892032	28.282171
40.18916392	28.283676
40.1892188	28.286455
40.18925956	28.295397
40.18930716	28.301971
40.189463	28.313133
40.18960416	28.320463
40.189552	28.319984
40.18964524	28.330465
40.18976876	28.337927
40.18980452	28.346163
40.1898514	28.354399
40.18995828	28.37118
40.1899768	28.360607
40.19014096	28.378565
40.19009184	28.388577
40.1901976	28.389967
40.19024756	28.387058
40.19023632	28.399595
40.1904	28.402493
40.19040416	28.414049
40.19049312	28.417692
40.19064896	28.431673
40.19063172	28.430901
40.1906136	28.434084
40.19074964	28.437609
40.19077948	28.453228
40.19080228	28.45574
40.19106132	28.467764
40.19112536	28.462856
40.191091	28.479477
40.19121948	28.484766
40.19131308	28.492939
40.19120576	28.499281
40.19126604	28.500097
40.19127936	28.499756
40.19143344	28.508257
40.19152748	28.517952
40.19148892	28.519173
40.19162128	28.525036
40.19174396	28.52479
40.19168108	28.531576
40.19178088	28.545734
40.19177328	28.542833
40.19183896	28.553053
40.19193032	28.559204
40.19200404	28.571907
40.19210488	28.57621
40.19219964	28.580503
40.19218324	28.588779
40.1923108	28.595171
40.19240612	28.603832
40.19238452	28.610859
40.1924962	28.615191
40.19250092	28.619812
40.19248484	28.63275
40.19266724	28.633511
40.1928234	28.6413
40.19273324	28.654015
40.19277532	28.656898
40.1927516	28.657347
40.19290084	28.666576
40.19295092	28.666603
40.19291768	28.67486
40.1930374	28.681116
40.19301032	28.69294
40.19312464	28.69482
40.1931232	28.695908
40.19333088	28.703604
40.19342596	28.698957
40.19337964	28.707483
40.1932786	28.712328
40.19345744	28.717506
40.19349928	28.721693
40.19345036	28.731993
40.19361316	28.731813
40.19365824	28.731157
40.19367052	28.740665
40.1937086	28.745106
40.19376688	28.755951
40.19378104	28.760469
40.19394484	28.763769
40.19388996	28.771845
40.19400888	28.772844
40.19412088	28.783295
40.1940476	28.786154
40.19419948	28.796484
40.19414032	28.801563
40.19437484	28.807009
40.19439908	28.815046
40.19435592	28.821821
40.19460668	28.827385
40.1946172	28.837793
40.19457404	28.8375
40.19465404	28.849903
40.1947964	28.853149
40.1947896	28.863966
40.19489156	28.868895
40.1948626	28.876936
40.19503204	28.871918
40.19500968	28.887844
40.19509196	28.889023
40.19521172	28.898127
40.19527424	28.907345
40.19529904	28.909784
40.19542	28.911419
40.1953926	28.917511
40.1954186	28.919575
40.19561908	28.92968
40.19562016	28.932606
40.1955596	28.941839
40.19569068	28.943254
40.19572816	28.94343
40.19588996	28.949474
40.19574084	28.959349
40.19589308	28.961111
40.19603552	28.967268
40.1960046	28.98233
40.19605808	28.982943
40.19602528	28.993277
40.19613012	28.989889
40.19623276	29.000319
40.19619884	29.01511
40.19634644	29.012033
40.196372	29.013836
40.19637476	29.017342
40.19645788	29.031681
40.19650176	29.03001
40.19647936	29.034084
40.19656328	29.03894
40.19663472	29.044693
40.19663632	29.047928
40.19656668	29.046455
40.1968186	29.055349
40.19671072	29.056416
40.19684148	29.068487
40.19694168	29.07114
40.1970628	29.068789
40.1968406	29.075768
40.19704404	29.084921
40.19706316	29.086372
40.19709476	29.081974
40.19726752	29.097027
40.19724456	29.099377
40.19727368	29.101229
40.19734664	29.102493
40.19737432	29.112263
40.19744528	29.113214
40.1975786	29.121527
40.19749244	29.12628
40.19764024	29.134098
40.19763024	29.126513
40.19770096	29.138842
40.19782316	29.157396
40.197729	29.14761
40.1979578	29.155073
40.1978964	29.153662
40.1980086	29.16548
40.19801744	29.173071
40.19802904	29.180836
40.19811264	29.172249
40.19821356	29.197037
40.1982572	29.191006
40.19826604	29.199968
40.19827872	29.199982
40.19839556	29.202272
40.19837936	29.208294
40.1984814	29.219698
40.19861708	29.22863
40.19866356	29.232153
40.19873612	29.235683
40.1986976	29.243153
40.19879892	29.253574
40.1988462	29.255701
40.19884628	29.257685
40.19894532	29.267487
40.19905636	29.277918
40.1990824	29.279989
40.19917696	29.28241
40.19910624	29.283403
40.19922228	29.2976
40.19923676	29.301208
40.1993054	29.306143
40.19943248	29.313313
40.19955748	29.321114
40.19959488	29.321411
40.1996204	29.333893
40.19970808	29.34005
40.19967952	29.342108
40.19975416	29.348978
40.19984336	29.359587
40.19994444	29.364553
40.2000328	29.37529
40.20005916	29.377888
40.20007232	29.387211
40.20015252	29.393784
40.20031752	29.390648
40.20030108	29.407784
40.2002584	29.403475
40.20045244	29.421556
40.20049936	29.420382
40.2006126	29.437307
40.20059992	29.435099
40.20064632	29.440926
40.20069768	29.453608
40.20073244	29.456039
40.20074948	29.463713
40.20085216	29.469339
40.2008814	29.471081
40.20094084	29.481125
40.20102436	29.487823
40.2010926	29.488689
40.20113588	29.50259
40.20130992	29.509771
40.20130348	29.514189
40.201392	29.519514
40.20134228	29.52503
40.2014702	29.534208
40.20149224	29.526346
40.20153448	29.537947
40.20158496	29.542496
40.20166032	29.549377
40.20173516	29.559244
40.20179624	29.560419
40.20176884	29.560574
40.20185024	29.564354
40.20194976	29.571232
40.20201988	29.574001
40.2019834	29.579472
40.20216792	29.593628
40.20215624	29.589081
40.20222448	29.599577
40.20234264	29.596247
40.20242096	29.611526
40.20244928	29.618141
40.20244136	29.628515
40.20248752	29.628588
40.20259692	29.62834
40.20268852	29.643497
40.20262048	29.644154
40.20280664	29.653387
40.20281812	29.662321
40.2029164	29.669725
40.2030044	29.671471
40.2030056	29.673996
40.20310872	29.688654
40.2031758	29.69655
40.20322988	29.698322
40.20335164	29.708303
40.20345004	29.714933
40.20355608	29.717438
40.20345232	29.719973
40.20358216	29.734446
40.20368552	29.734928
40.20364204	29.740911
40.20372872	29.751959
40.20373064	29.752151
40.20396624	29.764641
40.20385512	29.765211
40.20399972	29.771441
40.20408216	29.781197
40.20410652	29.784859
40.20415376	29.785126
40.20422324	29.790941
40.20427816	29.793951
40.20423728	29.798521
40.20443396	29.803759
40.20441184	29.820721
40.2044896	29.820543
40.20454668	29.829592
40.20467744	29.836676
40.2046938	29.839506
40.20482116	29.849102
40.20483728	29.853783
40.20492436	29.855742
40.20496308	29.863176
40.20502068	29.873085
40.2051218	29.875828
40.20509868	29.882696
40.20517072	29.881529
40.2052144	29.892376
40.20527184	29.890955
40.20530648	29.902151
40.20546324	29.905066
40.20543092	29.915842
40.2055832	29.920616
40.2056734	29.923002
40.2056492	29.923243
40.20577868	29.927818
40.20576204	29.92811
40.2058514	29.938585
40.20588308	29.955212
40.2059962	29.971436
40.20608472	29.969219
40.20614164	29.986631
40.20612612	30.011276
40.20623716	30.001659
40.20617888	30.013391
40.20636888	30.012625
40.20632112	30.028267
40.20655188	30.031136
40.20649464	30.033298
40.20662952	30.054379
40.20663904	30.050577
40.20671084	30.056396
40.20673268	30.055775
40.20689948	30.07865
40.20695112	30.070879
40.20698468	30.079269
40.207135	30.082319
40.20703392	30.08256
40.20708536	30.091063
40.20718668	30.100395
40.20719412	30.105707
40.20729784	30.109045
40.20738944	30.114723
40.20747408	30.123331
40.20754844	30.137808
40.2074596	30.131231
40.2075208	30.142122
40.2076156	30.153831
40.2077434	30.152065
40.20776468	30.159172
40.2077818	30.158155
40.20790344	30.169123
40.20793184	30.174816
40.2079316	30.178812
40.2080298	30.183039
40.20812992	30.199862
40.20824556	30.202715
40.2083226	30.211369
40.20835436	30.218204
40.20839588	30.230986
40.20852788	30.231995
40.2085484	30.237324
40.20865008	30.253929
40.20856412	30.243132
40.20873656	30.254887
40.20873272	30.260641
40.20887712	30.25824
40.2089362	30.264978
40.20901952	30.268589
40.20903028	30.277002
40.20915036	30.287981
40.2091154	30.299063
40.20919688	30.293003
40.20922668	30.302982
40.20929692	30.3102
40.20929424	30.312225
40.20932136	30.316204
40.2093376	30.31662
40.20954388	30.328093
40.20960692	30.328161
40.20953952	30.32859
40.20953824	30.331499
40.20968668	30.346823
40.20969376	30.349188
40.20977692	30.349171
40.20979428	30.362776
40.20999664	30.372517
40.20999868	30.368589
40.21006552	30.369061
40.21016712	30.381237
40.21016188	30.395403
40.21027652	30.409374
40.2103408	30.408691
40.21036752	30.411396
40.21039208	30.419891
40.21057292	30.426659
40.21060044	30.429279
40.21063916	30.439829
40.21072424	30.433756
40.21069332	30.455927
40.21082292	30.444023
40.21088648	30.451082
40.21092616	30.462412
40.21105656	30.468899
40.21111688	30.469324
40.211148	30.481783
40.21127424	30.48905
40.21135184	30.49671
40.21135872	30.499256
40.21144532	30.511694
40.2115404	30.518797
40.21159164	30.527229
40.21171984	30.537111
40.2117038	30.538965
40.21183524	30.548319
40.21180932	30.548943
40.2119984	30.554598
40.21197504	30.564444
40.21202344	30.567696
40.21212504	30.576323
40.21227848	30.58609
40.21232196	30.593714
40.21238704	30.587059
40.21244284	30.595474
40.21252008	30.604586
40.21260056	30.61541
40.21259028	30.61624
40.21268132	30.616114
40.21276456	30.626261
40.21276136	30.629992
40.21281036	30.627882
40.21288568	30.628374
40.21298436	30.647551
40.21298324	30.652393
40.21308964	30.660448
40.2131884	30.664602
40.21325864	30.671709
40.21336736	30.675083
40.21330084	30.682068
40.21333956	30.682453
40.2134996	30.699295
40.2136418	30.698448
40.2136106	30.710611
40.21379252	30.724747
40.21376468	30.720078
40.2139238	30.73028
40.21412524	30.731075
