Clip Gauge Length (mm)	Force (kN)
40.4891871	18.576256
40.48950705	18.570099
40.48983561	18.577093
40.49013829	18.572489
40.49047898	18.566017
40.49072731	18.571762
40.49109383	18.571625
40.49132687	18.569302
40.49168193	18.574898
40.49190558	18.572283
40.49225958	18.57678
40.4926217	18.585117
40.49299326	18.575191
40.49322832	18.583309
40.49359082	18.584951
40.49388493	18.583668
40.49417574	18.577154
40.49462032	18.588089
40.49487239	18.578213
40.49513903	18.580788
40.49551912	18.581284
40.49579591	18.583296
40.49609814	18.577026
40.49646633	18.581476
40.49671967	18.587543
40.49701816	18.583998
40.49734264	18.583803
40.49765005	18.581606
40.49802489	18.581038
40.49824247	18.575117
40.49845813	18.578039
40.49887243	18.566908
40.4990727	18.576775
40.49934883	18.57942
40.49983391	18.567377
40.50021997	18.578127
40.50048565	18.57881
40.50073418	18.570425
40.50114112	18.576628
40.50129918	18.587046
40.50169826	18.571259
40.50199021	18.575169
40.50230368	18.578667
40.50264897	18.577473
40.50291383	18.579395
40.50318681	18.578371
40.50350512	18.572529
40.50379058	18.584358
40.50406706	18.57984
40.50429462	18.572102
40.50470289	18.575602
40.50496703	18.580463
40.50524779	18.583242
40.50555167	18.581568
40.50589333	18.579243
40.50622679	18.576923
40.50656577	18.576178
40.5067383	18.573235
40.50713063	18.581356
40.50735541	18.566385
40.50768294	18.572496
40.50800327	18.572252
40.50830951	18.57213
40.50862552	18.579271
40.50891561	18.567247
40.50916967	18.580441
40.50938344	18.579746
40.50969914	18.578356
40.51005469	18.580902
40.51045459	18.581755
40.5106432	18.578848
40.51093226	18.580395
40.51124241	18.579594
40.51148289	18.575457
40.51187481	18.578091
40.51219264	18.575647
40.51240857	18.584965
40.51284098	18.583944
40.51311544	18.583418
40.51336336	18.574537
40.51364162	18.580936
40.51392517	18.581242
40.51416242	18.578314
40.51456867	18.585171
40.51499865	18.576332
40.51513082	18.582474
40.51542157	18.58197
40.51575016	18.580378
40.5161103	18.581015
40.51644664	18.580374
40.51660895	18.580135
40.51698829	18.591486
40.51721173	18.58695
40.51765182	18.587538
40.51795082	18.571777
40.5181647	18.579042
40.51847279	18.5716
40.51874917	18.583939
40.51905331	18.579449
40.51942963	18.584229
40.5196481	18.578558
40.51997989	18.574533
40.52031311	18.577404
40.52060022	18.585318
40.52089281	18.578381
40.52120865	18.578444
40.52154554	18.587036
40.52188202	18.595676
40.5221631	18.585989
40.5224813	18.579111
40.52284703	18.584614
40.52336742	18.580126
40.52362439	18.580708
40.52394167	18.5849
40.52422984	18.588226
40.52455579	18.596766
40.52480766	18.58214
40.5252521	18.591047
40.5254872	18.589998
40.5257836	18.587385
40.52617549	18.592051
40.52649002	18.60154
40.52671497	18.585039
40.52714039	18.58934
40.52737717	18.584179
40.52769122	18.586603
40.52802335	18.589453
40.52829277	18.589201
40.52863891	18.58613
40.52895856	18.594582
40.52931407	18.586382
40.52962837	18.588369
40.52995768	18.587534
40.53027112	18.589064
40.53055545	18.589788
40.53085158	18.59005
40.53114417	18.587585
40.53149622	18.589014
40.53182533	18.589577
40.53215762	18.585737
40.53249249	18.591431
40.5327831	18.587845
40.53296851	18.582485
40.53332762	18.594866
40.53363781	18.584629
40.53389557	18.587414
40.53417907	18.586164
40.53449073	18.583862
40.53487693	18.585407
40.53509457	18.586327
40.53544823	18.586853
40.53581851	18.584381
40.53608406	18.581203
40.53635176	18.580847
40.53665094	18.587229
40.53689824	18.580484
40.53728759	18.579613
40.53758615	18.575193
40.5377824	18.5867
40.53820861	18.578636
40.53840191	18.582048
40.53872022	18.586788
40.53890101	18.585625
40.53923622	18.579945
40.53956653	18.587009
40.53988621	18.585855
40.54010251	18.591709
40.54043522	18.585835
40.54074222	18.58275
40.54121906	18.591568
40.54135593	18.581615
40.54169011	18.584961
40.54200246	18.588985
40.54232275	18.583551
40.54263842	18.591385
40.54289557	18.586401
40.54324099	18.584185
40.54356595	18.586386
40.54376022	18.583223
40.54412255	18.584478
40.54437955	18.589634
40.54469841	18.580076
40.54491887	18.585625
40.54520025	18.578581
40.5456172	18.580034
40.54588638	18.586008
40.54636446	18.582918
40.5464681	18.586313
40.54674736	18.584377
40.54712142	18.586864
40.54743088	18.587835
40.54767229	18.583736
40.54801093	18.591606
40.5482991	18.584093
40.54858703	18.585964
40.54883642	18.587513
40.54920006	18.587971
40.54951031	18.585554
40.5498171	18.576664
40.5500417	18.583954
40.55032391	18.584938
40.55066989	18.591578
40.55095645	18.585428
40.55119062	18.585623
40.55146082	18.583199
40.55174073	18.58223
40.55201759	18.584953
40.5523636	18.589575
40.55271482	18.583544
40.55286019	18.587736
40.55321755	18.587896
40.55341627	18.587807
40.55383504	18.576656
40.55415767	18.587503
40.55428418	18.584497
40.55458298	18.591694
40.55488065	18.578236
40.55521593	18.576527
40.55537807	18.574697
40.55565376	18.584885
40.55596099	18.581741
40.55613835	18.58544
40.55639125	18.578869
40.5567327	18.573977
40.55689127	18.574915
40.55723046	18.578545
40.5574239	18.57678
40.55773943	18.575405
40.55814541	18.576792
40.55829445	18.585083
40.55867598	18.5856
40.55896915	18.584661
40.55919088	18.589937
40.55946973	18.582874
40.55981807	18.589619
40.55991016	18.591124
40.56026896	18.595846
40.56060493	18.589296
40.56097048	18.592102
40.56119005	18.592194
40.56143762	18.597626
40.5618639	18.588675
40.56203077	18.592688
40.56242303	18.598326
40.56270554	18.590345
40.56301699	18.587231
40.56331014	18.604362
40.56355401	18.595121
40.56385813	18.602606
40.56420962	18.596474
40.56460806	18.592953
40.56480787	18.589029
40.56509937	18.59576
40.56528609	18.596256
40.56564883	18.59424
40.56600434	18.598526
40.56629663	18.596357
40.56657163	18.5977
40.56687733	18.593901
40.56714856	18.596148
40.56744112	18.597967
40.56772435	18.591269
40.5680068	18.594242
40.56835302	18.594778
40.56874792	18.594692
40.56909304	18.591938
40.56933565	18.593174
40.56971238	18.590454
40.57000096	18.593163
40.57020002	18.598871
40.57055478	18.591953
40.57082557	18.598312
40.57110187	18.592339
40.57127022	18.597946
40.57168521	18.589804
40.57192768	18.594173
40.57222329	18.593122
40.57255487	18.595602
40.57278205	18.588724
40.57302688	18.592331
40.57332626	18.590496
40.57362215	18.586742
40.57391711	18.58901
40.57416746	18.592442
40.57455582	18.592903
40.57475077	18.59388
40.57506081	18.593706
40.5755415	18.601339
40.57565941	18.599497
40.57598419	18.602303
40.57620211	18.588339
40.57656901	18.598286
40.57678521	18.589527
40.57720939	18.605379
40.57745687	18.601194
40.57785256	18.59491
40.57810583	18.602104
40.5783316	18.602602
40.57871992	18.600273
40.57900285	18.60807
40.57915789	18.604259
40.57957696	18.59988
40.57986664	18.592466
40.58011168	18.605375
40.58045735	18.598902
40.58076928	18.594572
40.5810461	18.604479
40.58136695	18.594707
40.58171334	18.599775
40.5819976	18.597918
40.58226798	18.604559
40.58254261	18.595528
40.58281528	18.595602
40.58317418	18.598402
40.5834113	18.598017
40.58365302	18.598946
40.58406129	18.592064
40.58431278	18.601873
40.58464984	18.598761
40.58493256	18.602741
40.58524555	18.602924
40.58555745	18.604778
40.58590651	18.599928
40.58619129	18.606411
40.58645454	18.606037
40.58678303	18.605536
40.58717649	18.599024
40.58741286	18.60272
40.58769595	18.6094
40.58798032	18.604561
40.58841606	18.604467
40.58871434	18.600002
40.58894018	18.60037
40.58926243	18.608175
40.58956281	18.606461
40.58989682	18.601021
40.59017035	18.609808
40.59048383	18.607456
40.59074179	18.595358
40.59102438	18.591656
40.59130946	18.602903
40.59172288	18.60026
40.59206227	18.604614
40.59244168	18.602097
40.59269303	18.60107
40.59297318	18.592978
40.59340082	18.602343
40.59356793	18.600756
40.59392269	18.600321
40.59420983	18.60693
40.59451226	18.596922
40.59479114	18.604141
40.59506773	18.59753
40.5953309	18.5961
40.5956344	18.596712
40.5959655	18.603714
40.59617749	18.595945
40.59656594	18.598909
40.59680989	18.599812
40.59703315	18.604412
40.59730497	18.593441
40.59772665	18.597967
40.59786133	18.598816
40.59827063	18.602467
40.59853617	18.600115
40.59880566	18.60416
40.59914731	18.596375
40.59947954	18.599234
40.59967343	18.600079
40.59996986	18.60181
40.60032832	18.607325
40.60064042	18.60063
40.60088776	18.612038
40.60122157	18.607639
40.60156435	18.600094
40.60185061	18.604984
40.60209239	18.606079
40.60243782	18.610027
40.60276154	18.609241
40.60303703	18.603172
40.60339422	18.604404
40.6037309	18.604511
40.60404709	18.609518
40.60424995	18.606709
40.60472663	18.607082
40.60494397	18.61158
40.60518383	18.60582
40.60557273	18.609596
40.60592673	18.603073
40.60625382	18.613478
40.60649179	18.608345
40.60683547	18.613829
40.60706642	18.613234
40.60744586	18.613998
40.60768	18.609388
40.60796015	18.60688
40.60833726	18.602015
40.60855518	18.59445
40.60886714	18.596577
40.60912514	18.603619
40.6094859	18.599085
40.60961865	18.600395
40.60994653	18.603716
40.61020096	18.60257
40.61047778	18.600433
40.61089339	18.600866
40.61117299	18.602057
40.61135755	18.601702
40.61175287	18.596037
40.61201707	18.603601
40.61231752	18.597233
40.6126864	18.601377
40.61296888	18.608112
40.61329034	18.604124
40.61346883	18.605043
40.61383463	18.602028
40.6140256	18.598017
40.61459639	18.61334
40.61480587	18.609758
40.6151969	18.60516
40.6155653	18.605957
40.61586815	18.604029
40.61609145	18.605169
40.61649458	18.612555
40.6168168	18.60692
40.61707353	18.608212
40.61741941	18.607481
40.61775623	18.599422
40.6180565	18.607578
40.61826585	18.607227
40.61860528	18.615591
40.61886366	18.608999
40.61915104	18.610929
40.61946033	18.614071
40.61975046	18.608154
40.62008042	18.606653
40.6203473	18.595284
40.62056673	18.600376
40.62093119	18.603146
40.62115542	18.604111
40.62158279	18.603916
40.62179385	18.605783
40.62213493	18.601191
40.62243897	18.60037
40.62280069	18.596579
40.62307134	18.607756
40.62325034	18.608486
40.62359999	18.600121
40.62396184	18.60465
40.62423547	18.602226
40.62458615	18.60247
40.6248089	18.606787
40.62513493	18.601133
40.62530896	18.605412
40.62567181	18.613197
40.62600952	18.603426
40.62617248	18.609261
40.62653701	18.609192
40.62683958	18.607683
40.62722104	18.606377
40.6275111	18.600811
40.62773903	18.615147
40.62807859	18.60815
40.62835446	18.599812
40.62862933	18.60076
40.6289789	18.606148
40.62920255	18.607399
40.62951835	18.605902
40.62978818	18.602995
40.62996078	18.606836
40.6302617	18.60231
40.63061395	18.598602
40.63087075	18.598547
40.63116369	18.600868
40.63137757	18.607779
40.63166975	18.60989
40.6319847	18.602251
40.63233619	18.605963
40.63254709	18.605812
40.63278393	18.601072
40.63303401	18.595537
40.63344499	18.608433
40.63370005	18.607874
40.63401712	18.608536
40.63431637	18.607307
40.63451437	18.606991
40.63493265	18.605564
40.63518067	18.612059
40.63543089	18.607986
40.63574714	18.600657
40.63600771	18.604507
40.63625594	18.61404
40.63656911	18.600483
40.63684281	18.615524
40.6371965	18.60915
40.63748018	18.609547
40.63794763	18.610785
40.63820042	18.603045
40.63845815	18.611202
40.63876857	18.616755
40.63916875	18.60997
40.63936679	18.615381
40.63965787	18.603092
40.64000539	18.612831
40.64031321	18.616785
40.64057766	18.614717
40.64092137	18.619608
40.64127242	18.61409
40.64152003	18.617302
40.64185741	18.614592
40.64205698	18.611746
40.64241242	18.619991
40.64264502	18.615042
40.64297179	18.612577
40.64330131	18.620064
40.64361746	18.611595
40.64382129	18.612612
40.64422343	18.604416
40.64441234	18.619534
40.64473171	18.608711
40.64502421	18.608845
40.64545086	18.614983
40.64570485	18.609356
40.64594625	18.617369
40.64618855	18.612526
40.64659617	18.615503
40.64677771	18.61174
40.64714046	18.614616
40.64740843	18.613882
40.64782531	18.610239
40.64801581	18.618147
40.64833576	18.613155
40.64865565	18.608521
40.64883722	18.607138
40.64906104	18.59898
40.64944806	18.617779
40.64977089	18.61483
40.6501167	18.617811
40.65033918	18.611143
40.65062275	18.61171
40.65092409	18.614738
40.65126678	18.607384
40.65151226	18.615595
40.65180935	18.610659
40.65214669	18.616726
40.65241926	18.617874
40.65277278	18.612131
40.65308015	18.62104
40.65332896	18.617191
40.65368906	18.62274
40.65398533	18.616207
40.65426486	18.611938
40.65447496	18.610769
40.65473323	18.606647
40.65509526	18.611002
40.65534379	18.613594
40.65570054	18.607658
40.65593299	18.617441
40.65618366	18.608715
40.65651126	18.610744
40.65690842	18.613375
40.65713385	18.613083
40.65741945	18.610228
40.65774568	18.606852
40.65787957	18.607719
40.65828383	18.615372
40.65859305	18.613924
40.65886446	18.61587
40.6592127	18.613049
40.65959104	18.616629
40.65989649	18.617516
40.66011832	18.610834
40.66046248	18.617853
40.66086565	18.618868
40.66112447	18.618118
40.66140146	18.615374
40.66176565	18.616562
40.66204127	18.613579
40.66226498	18.611652
40.66258213	18.608564
40.66286944	18.614893
40.66316169	18.616236
40.6633912	18.619961
40.66370488	18.616049
40.66397025	18.608582
40.66431681	18.611586
40.6645625	18.604052
40.66485901	18.611858
40.66508694	18.604044
40.66536109	18.608334
40.66561507	18.612467
40.66589893	18.611771
40.66626009	18.604481
40.66655066	18.606646
40.66682834	18.616058
40.66707925	18.605518
40.66738686	18.603651
40.6676487	18.604267
40.66793683	18.607882
40.66816854	18.60531
40.6686231	18.617071
40.66882504	18.611553
40.66907793	18.620787
40.66940632	18.610346
40.66960415	18.618805
40.67004575	18.617558
40.67030831	18.616749
40.67057762	18.61421
40.67083113	18.621479
40.67115366	18.616213
40.67144906	18.621593
40.67170741	18.62569
40.67196558	18.616034
40.6722579	18.628496
40.67254123	18.624626
40.67280544	18.614429
40.67310366	18.624964
40.67347579	18.62299
40.67378968	18.619757
40.67408759	18.621334
40.67443123	18.613586
40.6746533	18.624138
40.67498193	18.621792
40.67525961	18.619143
40.67553709	18.622717
40.67581117	18.615675
40.67612474	18.619497
40.67641864	18.617352
40.67668672	18.615332
40.67707117	18.622438
40.67729413	18.619036
40.67749559	18.620499
40.67778208	18.616627
40.67814386	18.620098
40.67832619	18.621367
40.67864882	18.616367
40.67901215	18.613731
40.67930742	18.62291
40.67950041	18.615192
40.67984344	18.61726
40.68010857	18.618343
40.68051359	18.610109
40.68069918	18.621399
40.68101046	18.622698
40.68128824	18.61763
40.68153633	18.617899
40.68185293	18.611349
40.68213232	18.625065
40.68230557	18.619152
40.68264558	18.617155
40.6829753	18.618717
40.68338344	18.621071
40.68367267	18.618856
40.68403559	18.619547
40.68431179	18.616301
40.68451754	18.617188
40.68491224	18.61475
40.6851388	18.621763
40.68535991	18.618732
40.68569053	18.614508
40.68595089	18.621752
40.68621647	18.618477
40.68655514	18.615509
40.68673007	18.617897
40.68707965	18.614016
40.68742552	18.610491
40.68769655	18.615555
40.68792774	18.614025
40.68822815	18.609686
40.68844442	18.615931
40.68883898	18.61236
40.68904189	18.614656
40.68921959	18.623701
40.68962608	18.619326
40.68982411	18.614813
40.69010944	18.617222
40.6903204	18.614941
40.69067526	18.619629
40.69092222	18.610628
40.69121498	18.62174
40.69155163	18.616611
40.69178035	18.611849
40.69201799	18.610628
40.69237549	18.61759
40.69259087	18.613178
40.6928441	18.616768
40.69322553	18.616787
40.69344835	18.617327
40.69378288	18.627329
40.69397886	18.621473
40.69430125	18.622389
40.69466601	18.624298
40.69496227	18.625349
40.69518791	18.627926
40.69549662	18.634342
40.69582806	18.628592
40.69612449	18.628992
40.69641866	18.638538
40.69675813	18.635008
40.69702974	18.63254
40.69733985	18.630636
40.69772258	18.637354
40.69796954	18.631931
40.69842493	18.628193
40.69867453	18.631195
40.69888717	18.631824
40.69932023	18.637709
40.69954631	18.636282
40.6997691	18.627825
40.70021128	18.636255
40.70047185	18.633324
40.70075375	18.635349
40.70102718	18.623852
40.70126111	18.626003
40.70161939	18.628115
40.7019136	18.625563
40.70215302	18.625849
40.70244846	18.618399
40.70269775	18.613813
40.70296195	18.617565
40.70316739	18.613901
40.70345039	18.615101
40.70378385	18.617384
40.70392699	18.604225
40.70422463	18.610241
40.70451757	18.616699
40.70486845	18.612402
40.70502369	18.62048
40.70538215	18.616405
40.70565016	18.615465
40.70583493	18.618093
40.7060955	18.619989
40.70642049	18.610662
40.70680888	18.625618
40.70711978	18.624161
40.70739373	18.622673
40.70768015	18.624739
40.70788713	18.617674
40.70819615	18.612066
40.7084537	18.619114
40.70876594	18.624498
40.70906481	18.619032
40.70929466	18.623482
40.70965926	18.619469
40.70988805	18.62158
40.71016528	18.622522
40.71044035	18.626598
40.71081623	18.628433
40.71100813	18.624645
40.71140971	18.621372
40.71167245	18.619123
40.71193363	18.626011
40.71223723	18.62343
40.71251121	18.62244
40.71276314	18.625017
40.71298422	18.622644
40.71329766	18.624569
40.71366712	18.633263
40.71384208	18.629797
40.71416944	18.631281
40.71443944	18.629839
40.71471949	18.64674
40.71511549	18.625237
40.71554337	18.630638
40.71564397	18.633455
40.71598531	18.624485
40.71619734	18.626348
40.71651081	18.627197
40.71677896	18.635933
40.71705561	18.623693
40.71735362	18.622393
40.71763466	18.625944
40.71788697	18.627888
40.71820559	18.626596
40.71850843	18.631186
40.71875666	18.630125
40.71908145	18.635046
40.7193567	18.627617
40.71971365	18.63479
40.71986958	18.628374
40.72019872	18.623091
40.72047715	18.621935
40.72080619	18.625538
40.72116534	18.628944
40.72135624	18.620453
40.72162374	18.625782
40.72195367	18.62929
40.72230918	18.626261
40.72255919	18.629066
40.72284894	18.631784
40.72312891	18.625252
40.72338386	18.631153
40.7236407	18.628717
40.72395407	18.629263
40.72421162	18.634151
40.72464067	18.63315
40.72478704	18.636047
40.72515054	18.63999
40.72541409	18.639397
40.72579261	18.637918
40.72613707	18.642839
40.7263251	18.639006
40.72679255	18.633263
40.72704335	18.62842
40.72727395	18.636333
40.72748615	18.63973
40.72790951	18.63719
40.72815671	18.634726
40.72848547	18.638666
40.72864617	18.633154
40.72925176	18.629341
40.72950325	18.629511
40.72986393	18.637657
40.73006231	18.632662
40.73035017	18.630432
40.73069275	18.634912
40.73095418	18.624935
40.73122919	18.630432
40.73157115	18.62282
40.7317169	18.630207
40.73208685	18.632002
40.73243642	18.627033
40.73272329	18.628084
40.73301489	18.637743
40.73327718	18.630735
40.73360474	18.635464
40.73389881	18.629442
40.73418472	18.638443
40.73453577	18.632666
40.73479843	18.632839
40.73510862	18.641052
40.73542998	18.641817
40.73562712	18.641129
40.73598685	18.637363
40.73623381	18.636301
40.73648649	18.640955
40.73683195	18.632059
40.73715674	18.634169
40.73734936	18.640251
40.73769458	18.635092
40.73804838	18.632868
40.73832568	18.629833
40.73864193	18.633663
40.73894978	18.633968
40.73927478	18.633732
40.73944031	18.635408
40.739788	18.63702
40.7400592	18.636745
40.74036095	18.63871
40.74063774	18.64036
40.74101598	18.639536
40.74129091	18.628313
40.74161296	18.631599
40.7418545	18.62895
40.74223645	18.634415
40.74250315	18.63608
40.74276595	18.642172
40.74297496	18.630121
40.74340418	18.641884
40.74357822	18.635788
40.74391559	18.636147
40.7442736	18.631353
40.74458683	18.636986
40.74473502	18.637276
40.74508699	18.635372
40.74532106	18.633379
40.74563814	18.638288
40.74595802	18.628706
40.74627997	18.624992
40.74660733	18.629034
40.74683862	18.643076
40.74704375	18.635311
40.74743413	18.640038
40.7477788	18.640743
40.74807479	18.635256
40.74835463	18.633799
40.74865147	18.634789
40.74889823	18.636642
40.74915904	18.636444
40.74949912	18.638308
40.74983323	18.63822
40.75007368	18.640533
40.7503757	18.63373
40.75069871	18.635157
40.75087542	18.636168
40.75117401	18.630592
40.75156219	18.62768
40.75170376	18.628782
40.75211581	18.624226
40.75247447	18.631519
40.75278246	18.636105
40.75300744	18.634598
40.75334663	18.632292
40.75364275	18.644976
40.75390075	18.633398
40.75430539	18.629101
40.75449952	18.638924
40.75477086	18.63592
40.75504024	18.639484
40.75538649	18.628199
40.75561747	18.64418
40.75601433	18.636454
40.75636819	18.637737
40.75661687	18.645481
40.75686198	18.638714
40.75712176	18.640114
40.75744432	18.635303
40.75772457	18.642868
40.75806328	18.638287
40.75837634	18.635374
40.75862615	18.627249
40.75891079	18.645878
40.75917691	18.633133
40.75942367	18.638975
40.75986897	18.627882
40.76003776	18.64126
40.76024738	18.634903
40.76058215	18.633057
40.76088383	18.642176
40.76111934	18.637674
40.7614755	18.631567
40.76186303	18.629932
40.76206367	18.636772
40.76236055	18.633553
40.7626779	18.63665
40.76295743	18.635651
40.76322499	18.642382
40.76345707	18.638174
40.76371093	18.638449
40.76404501	18.634487
40.7643051	18.638565
40.76466667	18.63892
40.76490006	18.632992
40.76521699	18.644939
40.76544784	18.632261
40.76573231	18.633011
40.76604712	18.633371
40.76634472	18.641413
40.76663224	18.645063
40.76698936	18.639318
40.76719302	18.644855
40.76764648	18.645327
40.76788336	18.633602
40.76813618	18.647287
40.76843179	18.642975
40.76871352	18.640764
40.76907253	18.640688
40.76941771	18.641455
40.76977048	18.647696
40.7700387	18.644449
40.77023433	18.636885
40.77052675	18.646
40.7708308	18.637184
40.77101272	18.641459
40.77141811	18.64217
40.77169291	18.645992
40.77198715	18.647999
40.77227738	18.637419
40.77262895	18.640232
40.77280573	18.641083
40.77319816	18.648672
40.77351938	18.6339
40.77380323	18.645939
40.77407906	18.647747
40.77440725	18.652147
40.77471067	18.648476
40.77497039	18.648636
40.77549949	18.652159
40.77577511	18.645487
40.77603829	18.648617
40.77635577	18.645193
40.77657565	18.651035
40.77694209	18.646667
40.77729983	18.649734
40.77748158	18.639721
40.77779488	18.648926
40.77807479	18.644913
40.77838792	18.649708
40.77865435	18.640257
40.77905701	18.640928
40.77928785	18.63905
40.77953317	18.634705
40.77976055	18.637676
40.78011808	18.637051
40.78043762	18.63677
40.7806204	18.630928
40.78091269	18.63678
40.7810968	18.639048
40.78144583	18.629662
40.78171744	18.634184
40.78202632	18.633963
40.78231154	18.625608
40.78259094	18.638472
40.78276593	18.641411
40.78310114	18.627829
40.78326691	18.637062
40.78360569	18.638285
40.78383222	18.629168
40.78410434	18.623341
40.78445985	18.631369
40.78468518	18.630705
40.78485688	18.631514
40.78516285	18.625076
40.78534154	18.628084
40.78564672	18.629614
40.78599311	18.628736
40.78625769	18.629686
40.78648274	18.633871
40.78682395	18.629162
40.78701523	18.629471
40.78733461	18.632668
40.78749294	18.625652
40.7877665	18.624466
40.78799509	18.629391
40.78833455	18.628551
40.78846096	18.634838
40.78870874	18.626835
40.78911177	18.61948
40.78918819	18.627483
40.78949272	18.629129
40.78980811	18.631966
40.78996837	18.628414
40.79030728	18.627522
40.79053315	18.631573
40.7908264	18.638344
40.79105663	18.62818
40.7913569	18.630833
40.79161288	18.631371
40.79182624	18.633265
40.79224089	18.631014
40.79244959	18.635572
40.79258937	18.630972
40.7929253	18.643448
40.79328472	18.637188
40.79347202	18.642263
40.79383864	18.647879
40.79404072	18.641748
40.79423114	18.648979
40.79454133	18.638975
40.79489059	18.640747
40.79520434	18.646572
40.79538661	18.64267
40.79572213	18.643051
40.79595397	18.643984
40.79637167	18.640572
40.79660337	18.644522
40.7968815	18.644548
40.79718623	18.658243
40.79748235	18.64785
40.79770734	18.648878
40.79807807	18.653532
40.79849471	18.649342
40.79882934	18.647987
40.79924495	18.655453
40.79939419	18.651157
40.79973263	18.657566
40.79992401	18.651869
40.80033866	18.66346
40.80068111	18.657127
40.80102211	18.664877
40.80130367	18.662539
40.80156321	18.657562
40.80188131	18.653622
40.80207277	18.654549
40.8024569	18.653845
40.80280291	18.658949
40.80319785	18.655233
40.80337689	18.65704
40.80371114	18.650204
40.80397291	18.654493
40.80436141	18.652853
40.80460843	18.652483
40.80478641	18.655167
40.80521461	18.655691
40.80537637	18.648552
40.80568655	18.651556
40.80604603	18.652718
40.80629622	18.652769
40.80649147	18.647997
40.80682538	18.65098
40.80714712	18.643982
40.80746262	18.656967
40.80772456	18.646669
40.80806361	18.659861
40.80833982	18.647394
40.80864438	18.650616
40.8088707	18.646694
40.80921256	18.663929
40.80943583	18.654776
40.80981259	18.655422
40.81007502	18.655565
40.81040947	18.649773
40.81069597	18.649317
40.8110044	18.654703
40.81131177	18.656418
40.81149945	18.653511
40.81182496	18.658484
40.81212338	18.651037
40.81241306	18.653234
40.81273641	18.653637
40.81298094	18.65827
40.81328395	18.658367
40.81351662	18.65148
40.81395157	18.649202
40.81419074	18.651896
40.81450003	18.650839
40.81479016	18.641897
40.81505574	18.651705
40.81529498	18.637957
40.81550872	18.653965
40.81589834	18.645147
40.81611215	18.646915
40.81645075	18.650875
40.81670128	18.645739
40.81700495	18.649805
40.81725983	18.653212
40.81750813	18.660625
40.81790855	18.649858
40.81816994	18.650253
40.81838896	18.652016
40.81871882	18.649755
40.8190373	18.64555
40.81940605	18.654512
40.81972069	18.653515
40.81993315	18.654806
40.82023987	18.647402
40.82052102	18.647734
40.82082575	18.658682
40.82118537	18.648973
40.8215559	18.642906
40.82179576	18.644918
40.82210978	18.65502
40.82247685	18.648912
40.82267015	18.657015
40.82297505	18.649918
40.82324334	18.65143
40.82348447	18.653648
40.82375378	18.653986
40.82409191	18.657038
40.82443494	18.647532
40.82466931	18.647535
40.82484671	18.650652
40.8252641	18.647062
40.82559167	18.655817
40.82586441	18.65028
40.82610825	18.661617
40.82643191	18.649057
40.82681258	18.648758
40.82705858	18.659922
40.82736301	18.658062
40.82767607	18.657604
40.827952	18.659616
40.82825063	18.666964
40.82844201	18.660755
40.82879659	18.661554
40.82903536	18.64924
40.82933598	18.656254
40.82962514	18.652502
40.8299523	18.658915
40.83027047	18.652702
40.83064322	18.650335
40.83087331	18.660454
40.83106267	18.654909
40.83153781	18.663397
40.83177136	18.66748
40.83215382	18.664186
40.83242203	18.654423
40.83277257	18.657366
40.83300445	18.652096
40.83317567	18.661713
40.83345359	18.65904
40.83387311	18.657106
40.83415902	18.656351
40.83430717	18.659342
40.83474002	18.654133
40.83506217	18.65634
40.83531235	18.657618
40.83567499	18.661676
40.83590303	18.661333
40.8362212	18.658731
40.83654976	18.654634
40.83675986	18.647644
40.83705177	18.651461
40.83739765	18.656771
40.83772446	18.656206
40.8379997	18.652102
40.83822198	18.653049
40.83857553	18.645819
40.8388037	18.654455
40.83904614	18.65276
40.83938505	18.657152
40.83959293	18.648607
40.83997576	18.648769
40.8402364	18.648535
40.84043035	18.659279
40.84081531	18.652872
40.84108754	18.660963
40.84134709	18.653316
40.84169553	18.654842
40.84181238	18.655336
40.84217207	18.650148
40.84255785	18.656534
40.84282357	18.658455
40.84305469	18.657616
40.84338952	18.654791
40.8436575	18.656061
40.8440093	18.651524
40.84443054	18.662769
40.84475783	18.661341
40.84511622	18.653635
40.84533592	18.660051
40.84560897	18.663681
40.84598073	18.660896
40.84626818	18.6583
40.84657446	18.661383
40.84682711	18.661562
40.84710925	18.658438
40.84748104	18.662798
40.84768789	18.659418
40.8479729	18.658598
40.84821513	18.658539
40.84854294	18.658825
40.84885195	18.658321
40.84915501	18.656494
40.84935691	18.656643
40.84967937	18.645306
40.85007609	18.658939
40.85028606	18.668114
40.85052798	18.655319
40.85087845	18.658438
40.85112054	18.663185
40.85142671	18.64975
40.85170648	18.653429
40.85189207	18.66419
40.85226342	18.666687
40.8525771	18.650959
40.85278171	18.648991
40.85309625	18.660454
40.85343582	18.658689
40.85368339	18.651596
40.85400482	18.649078
40.85435899	18.659079
40.85458315	18.658485
40.85487979	18.649988
40.85508184	18.654528
40.85545333	18.662729
40.85578017	18.665018
40.85607287	18.66186
40.85634523	18.662476
40.85658657	18.659899
40.85694592	18.652149
40.85720245	18.658037
40.85741851	18.660841
40.85780334	18.658638
40.85790277	18.661688
40.85833754	18.654568
40.8586204	18.655796
40.85884562	18.66223
40.85910287	18.656242
40.85942529	18.658062
40.85967393	18.664713
40.86007045	18.653637
40.86038642	18.670614
40.86056327	18.657568
40.8609076	18.661928
40.86122039	18.657463
40.86150554	18.666452
40.86176783	18.656237
40.86204129	18.656939
40.86232357	18.666634
40.86264345	18.6647
